"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","Eucl_distance","NS_shift","EW_shift","shift_direction","n_cells_hist","n_cells_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","rS_NA","rE_NA","rU_NA","rS_A","rE_A","rU_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Hippolais olivetorum",5480425.40831683,1923282.32429829,5470811.30333022,2035736.70913065,112864.607750692,112454.384832358,-9614.10498660523,4.38285465891623,60,62,0.819192168215799,0.998001998001998,0.965034965034965,0.965034965034965,1,0.998001998001998,0.972027972027972,0.972027972027972,1,0.001998001998002,0.035964035964036,0.035964035964036,0.000999000999000999,0.001998001998002,0.031968031968032,0.031968031968032,0.000999000999000999,0.961631395996825,0.0383686040031746,0.00867310395808569,0.961631395996825,0.0383686040031746,0.00867310395808569,0.953608403862873,0.00834310544284593,0.0380484906942813
"Hippolais polyglotta",3688698.15157536,2372996.60132898,3726066.92918548,2434047.73629726,71579.7919876106,61051.1349682803,37368.7776101176,25.6193161463433,530,585,0.921478799084266,0.998001998001998,0.813186813186813,0.813186813186813,1,0.998001998001998,0.772227772227772,0.772227772227772,1,0.000999000999000999,0.208791208791209,0.208791208791209,0.000999000999000999,0.000999000999000999,0.193806193806194,0.193806193806194,0.000999000999000999,0.9730503849452,0.0269496150547994,0,0.9730503849452,0.0269496150547994,0,0.973050384945201,0,0.0269496150547995
"Lanius collurio",4716047.8210781,3114867.81222641,4679287.97953981,3102833.8305746,38679.486350209,-12033.9816518109,-36759.8415382858,-103.703161130512,1609,1625,0.971514834265404,1,0.654345654345654,0.654345654345654,1,1,0.673326673326673,0.673326673326673,1,0.001998001998002,0.362637362637363,0.362637362637363,0.001998001998002,0.001998001998002,0.33966033966034,0.33966033966034,0.001998001998002,0.997157338906307,0.00284266109369277,6.98750114581805e-05,0.997157338906307,0.00284266109369277,6.98750114581805e-05,0.997087860578361,6.96763943215772e-05,0.00284246302731748
"Lanius senator",4116512.5339208,2238715.10934865,4110578.785092,2158789.70147886,80145.3691632625,-79925.4078697897,-5933.74882880831,-177.559473446373,599,504,0.886699563007138,1,1,1,1,1,1,1,1,0.000999000999000999,0.287712287712288,0.287712287712288,0.000999000999000999,0.001998001998002,0.31968031968032,0.31968031968032,0.000999000999000999,1,0,0.0711781818570542,1,0,0.0668080236153267,0.928821818142946,0.0711781818570542,0
"Linaria cannabina",4498050.71689268,2984018.87815978,4493354.74858338,3003262.19398291,19808.0115667968,19243.3158231215,-4695.96830930095,-11.8097454614525,1851,1849,0.984477906141745,1,0.390609390609391,0.390609390609391,1,1,0.385614385614386,0.385614385614386,1,0.001998001998002,0.584415584415584,0.584415584415584,0.001998001998002,0.000999000999000999,0.625374625374625,0.625374625374625,0.000999000999000999,0.996936398246356,0.00306360175364387,0,0.996936398246356,0.00306360175364387,0,0.996936398246356,0,0.00306360175364387
"Locustella fluviatilis",5096685.22808826,3316112.35366568,5020762.76666901,3426765.16861984,134194.879206461,110652.814954159,-75922.461419248,-25.4423390101701,671,823,0.861926065090678,1,0.909090909090909,0.909090909090909,1,0.998001998001998,0.917082917082917,0.917082917082917,1,0.002997002997003,0.0759240759240759,0.0759240759240759,0.000999000999000999,0.002997002997003,0.100899100899101,0.100899100899101,0.000999000999000999,0.992020014856705,0.00797998514329494,0.0113314870797554,0.992020014856705,0.00797998514329494,0.0112531402581197,0.980867647929224,0.011242078547268,0.00789027352350798
"Locustella luscinioides",4677881.15566857,2957270.96162212,4837610.73471158,3089756.69187612,207523.509854166,132485.730253996,159729.57904301,54.2143368111698,738,893,0.848879462083968,0.997002997002997,0.853146853146853,0.853146853146853,1,0.996003996003996,0.856143856143856,0.856143856143856,1,0.00799200799200799,0.146853146853147,0.146853146853147,0.001998001998002,0.003996003996004,0.148851148851149,0.148851148851149,0.000999000999000999,0.995977390958712,0.0040226090412876,0.00562622948453445,0.995977390958712,0.0040226090412876,0.00553967084932069,0.990396208363184,0.00560372418710878,0.00400006744970766
"Locustella naevia",4499298.37509535,3340706.34966947,4489480.07126835,3372809.04425756,33570.5539104683,32102.6945880945,-9818.30382699519,-14.8811712755754,1140,1209,0.945760981122947,1,0.956043956043956,0.956043956043956,1,1,0.965034965034965,0.965034965034965,1,0.000999000999000999,0.031968031968032,0.031968031968032,0.000999000999000999,0.000999000999000999,0.043956043956044,0.043956043956044,0.000999000999000999,0.999425287351849,0.000574712648150795,0.010214988348243,0.999425287351849,0.000574712648150795,0.010214988348243,0.989221977095259,0.010209177600084,0.000568845304656809
"Lophophanes cristatus",4418649.00408544,3212738.35959508,4419642.27975833,3167215.26679344,45533.9277329419,-45523.0928016366,993.275672894903,179.867812576989,1410,1411,0.962412381580421,1,0.996003996003996,0.996003996003996,1,1,1,1,1,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.998261024042815,0.00173897595718489,0.000554750444477299,0.998261024042815,0.00173897595718489,0.000554750444477299,0.997708200782815,0.000553786281028459,0.00173801293615677
"Loxia pytyopsittacus",4745435.91820669,4370254.00407957,4769552.64532564,4359728.69490032,26313.4691792733,-10525.3091792492,24116.7271189475,120.460052314749,403,378,0.933802766034547,1,0.911088911088911,0.911088911088911,1,1,0.927072927072927,0.927072927072927,1,0.000999000999000999,0.0869130869130869,0.0869130869130869,0.000999000999000999,0.000999000999000999,0.0869130869130869,0.0869130869130869,0.000999000999000999,0.969661440142944,0.0303385598570557,0.00330324348757728,0.969661440142944,0.0303385598570557,0.00330324348757728,0.966555276271171,0.00320334886299633,0.0302413748658327
"Lullula arborea",4532536.62108475,2846169.07074341,4571417.21196413,2931251.52695558,93545.3082854847,85082.4562121728,38880.5908793844,26.7593001397227,1413,1570,0.945665688397012,1,0.56043956043956,0.56043956043956,1,1,0.563436563436563,0.563436563436563,1,0.000999000999000999,0.455544455544456,0.455544455544456,0.000999000999000999,0.000999000999000999,0.451548451548452,0.451548451548452,0.000999000999000999,0.998128448526875,0.001871551473125,0.00151283942497567,0.998128448526875,0.001871551473125,0.00151283942497567,0.996621262249196,0.00151001234350505,0.00186872540729907
"Luscinia luscinia",5116178.41081838,3591673.38793796,5114231.6518246,3609429.39740233,17862.411446348,17756.0094643696,-1946.75899377372,3.83048467118061,716,717,0.971608377147218,1,1,1,1,1,1,1,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,1,0,0.0147444911930944,1,0,0.0147444911930944,0.985255508806906,0.0147444911930944,0
"Luscinia megarhynchos",4280102.57940533,2556537.70146345,4297518.66347905,2582271.14880981,31072.9833905748,25733.4473463604,17416.0840737242,33.6355051416514,1122,1145,0.97463779530919,1,0.822177822177822,0.822177822177822,1,1,0.831168831168831,0.831168831168831,1,0.000999000999000999,0.162837162837163,0.162837162837163,0.000999000999000999,0.000999000999000999,0.166833166833167,0.166833166833167,0.000999000999000999,0.998729963124956,0.00127003687504433,0.000341148848609,0.999049663099428,0.000950336900571957,0.000341148848609,0.998389680121876,0.000340715724613841,0.00126960415351016
"Melanocorypha calandra",4464398.95616627,2224605.1340614,4404411.50263324,2218728.55523146,60274.6112399091,-5876.57882994041,-59987.453533032,-94.3111731799721,313,264,0.894494407049753,1,0.826173826173826,0.826173826173826,1,1,0.823176823176823,0.823176823176823,1,0.000999000999000999,0.180819180819181,0.180819180819181,0.000999000999000999,0.000999000999000999,0.161838161838162,0.161838161838162,0.000999000999000999,0.999744589271464,0.000255410728536062,0.0280651668723929,0.999744589271464,0.000255410728536062,0.0280651668723929,0.971693555783817,0.0280581998529126,0.000248244363270219
"Merops apiaster",4536226.92056102,2429222.90722037,4577895.04748118,2559256.57090021,136546.645843231,130033.663679844,41668.1269201525,19.7373194820835,639,1019,0.85128772470453,0.999000999000999,0.612387612387612,0.612387612387612,1,0.999000999000999,0.599400599400599,0.599400599400599,1,0.003996003996004,0.353646353646354,0.353646353646354,0.000999000999000999,0.000999000999000999,0.373626373626374,0.373626373626374,0.000999000999000999,0.998463645068172,0.00153635493182738,0.000361576278018486,0.998463645068172,0.00153635493182738,0.000361576278018486,0.998103178755448,0.000361020969071098,0.00153580027548106
"Milvus milvus",4153182.55229789,2772572.71765743,4174458.09052313,2969205.42878582,197780.362049605,196632.711128385,21275.5382252424,4.45892708800272,586,718,0.819919944706864,0.995004995004995,0.596403596403596,0.596403596403596,1,0.996003996003996,0.618381618381618,0.618381618381618,1,0.00599400599400599,0.365634365634366,0.365634365634366,0.000999000999000999,0.010989010989011,0.3996003996004,0.3996003996004,0.001998001998002,0.975603237246081,0.0243967627539195,0.0242282253785317,0.975603237246081,0.0243967627539195,0.0242282253785317,0.952529132833041,0.0236511150559248,0.0238197521110345
"Monticola solitarius",4145574.76035679,2043748.78108138,4164741.18014824,2049954.85904882,20146.1423443794,6206.07796743652,19166.4197914503,70.3533042478751,381,402,0.960814317001354,1,0.887112887112887,0.887112887112887,1,1,0.894105894105894,0.894105894105894,1,0.000999000999000999,0.105894105894106,0.105894105894106,0.000999000999000999,0.000999000999000999,0.114885114885115,0.114885114885115,0.000999000999000999,0.992909927191397,0.00709007280860265,0.00399000582869996,0.992909927191397,0.00709007280860265,0.00399000582869996,0.988976188368994,0.0039618284747443,0.00706198315626151
"Numenius arquata",4497629.86217134,3754725.00194926,4450596.78858271,3790290.09973804,58965.9748661746,35565.0977887795,-47033.0735886237,-50.4936970016503,964,914,0.940934251061373,1,0.908091908091908,0.908091908091908,1,1,0.89010989010989,0.89010989010989,1,0.000999000999000999,0.113886113886114,0.113886113886114,0.000999000999000999,0.000999000999000999,0.101898101898102,0.101898101898102,0.000999000999000999,0.998762860867804,0.00123713913219644,0.00497902831763075,0.998762860867804,0.00123713913219644,0.00497902831763075,0.993796113837324,0.00497289919867837,0.00123098696399729
"Numenius phaeopus",4551412.26825126,4608862.33640739,4577247.0629496,4643754.7500057,43415.6324820994,34892.413598313,25834.7946983324,40.2793256056655,365,348,0.95736318100681,1,0.9000999000999,0.9000999000999,1,1,0.91008991008991,0.91008991008991,1,0.000999000999000999,0.0859140859140859,0.0859140859140859,0.000999000999000999,0.000999000999000999,0.0939060939060939,0.0939060939060939,0.000999000999000999,0.999917511515646,8.24884843538177e-05,0.011256603292604,0.999917511515646,8.24884843538177e-05,0.011256603292604,0.988662754776244,0.011255685203815,8.15600199409913e-05
"Oenanthe hispanica",4128374.46073069,2048880.90422592,4108821.08345784,2009032.15013274,44387.5857144025,-39848.7540931839,-19553.3772728494,-155.676228752587,339,273,0.927156204059645,1,0.93006993006993,0.93006993006993,1,1,0.929070929070929,0.929070929070929,1,0.000999000999000999,0.0859140859140859,0.0859140859140859,0.000999000999000999,0.000999000999000999,0.0739260739260739,0.0739260739260739,0.000999000999000999,0.998686558729369,0.00131344127063099,0.00651160313459431,0.998686558729369,0.00131344127063099,0.00651160313459431,0.992191994032548,0.00650310614481892,0.00130489982263309
"Oenanthe leucura",3199234.01192871,1966114.10919474,3214732.1150592,1939785.92546665,30551.0140431251,-26328.1837280896,15498.1031304863,140.329539632345,108,76,0.855405665056361,1,1,1,1,0.999000999000999,1,1,0.999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,1,0,0.0931068242303412,1,0,0.0931068242303412,0.906893175769659,0.0931068242303412,0
"Oriolus oriolus",4581557.33502194,2876959.94926322,4583138.28514963,2906095.89317517,29178.8044811068,29135.9439119515,1580.95012769941,5.82246571440677,1508,1512,0.967828329250912,1,1,1,1,1,1,1,1,0.000999000999000999,0.0729270729270729,0.0729270729270729,0.000999000999000999,0.001998001998002,0.0609390609390609,0.0609390609390609,0.000999000999000999,1,0,0.0115624490598667,1,0,0.0115052805606373,0.988437550940133,0.0115624490598667,0
"Otus scops",4343352.78564333,2272963.71891588,4473262.17874725,2352920.52113439,152543.569637132,79956.8022185122,129909.393103918,58.5291728449575,669,769,0.902940891028736,1,0.629370629370629,0.629370629370629,1,1,0.625374625374625,0.625374625374625,1,0.001998001998002,0.380619380619381,0.380619380619381,0.001998001998002,0.000999000999000999,0.364635364635365,0.364635364635365,0.000999000999000999,0.999591411424225,0.000408588575774675,0.00135275231579557,0.999591411424225,0.000408588575774675,0.00135275231579557,0.998239763573798,0.0013522003440405,0.000408036082161941
"Passer hispaniolensis",4689792.93032749,2015421.75650186,4500141.02618591,2069650.96181321,197252.760318401,54229.2053113475,-189651.904141583,-70.7179772269916,182,273,0.819412342501397,1,0.757242757242757,0.757242757242757,1,1,0.717282717282717,0.717282717282717,1,0.001998001998002,0.27972027972028,0.27972027972028,0.001998001998002,0.001998001998002,0.267732267732268,0.267732267732268,0.000999000999000999,0.861268692648663,0.138731307351337,0,0.861268692648663,0.138731307351337,0,0.861268692648663,0,0.138731307351337
"Passer italiae",4483771.18957587,2222595.5666285,4451198.73415717,2269979.83016841,57499.8546365327,47384.2635399024,-32572.4554187041,-32.9173444436967,155,158,0.903403286455956,1,0.988011988011988,0.988011988011988,1,1,0.994005994005994,0.994005994005994,1,0.001998001998002,0.00699300699300699,0.00699300699300699,0.001998001998002,0.001998001998002,0.00599400599400599,0.00599400599400599,0.001998001998002,0.93252682026979,0.06747317973021,0.0116124542772003,0.93252682026979,0.06747317973021,0.0116124542772003,0.922420638725694,0.0108374164950801,0.0667419447792263
"Perdix perdix",4659074.89964466,3083156.60356824,4716495.080951,3133842.36278256,76590.6221960921,50685.7592143188,57420.181306337,52.3374284735823,1329,1196,0.91647909504286,1,1,1,1,1,1,1,1,0.000999000999000999,0.108891108891109,0.108891108891109,0.000999000999000999,0.000999000999000999,0.108891108891109,0.108891108891109,0.000999000999000999,1,0,0.0196160428700131,1,0,0.0196160428700131,0.980383957129987,0.0196160428700131,0
"Periparus ater",4385704.52990237,3149300.75186564,4427217.5444459,3156293.66883854,42097.8771944788,6992.91697290074,41513.0145435324,81.1696146868255,1691,1671,0.966956747352929,1,0.681318681318681,0.681318681318681,1,1,0.678321678321678,0.678321678321678,1,0.000999000999000999,0.350649350649351,0.350649350649351,0.000999000999000999,0.001998001998002,0.323676323676324,0.323676323676324,0.001998001998002,0.998312813099217,0.0016871869007833,3.90031785823724e-05,0.998312813099217,0.0016871869007833,3.90031785823724e-05,0.998273941418354,3.89373754926787e-05,0.00168712120615342
"Pernis apivorus",4611010.91100909,3162421.46258237,4608055.51840026,3109973.67340266,52530.9902372973,-52447.7891797042,-2955.39260883164,-173.506641079186,1413,1564,0.935463497037351,1,0.97002997002997,0.97002997002997,1,1,0.961038961038961,0.961038961038961,1,0.001998001998002,0.023976023976024,0.023976023976024,0.001998001998002,0.000999000999000999,0.02997002997003,0.02997002997003,0.000999000999000999,0.999822849068349,0.000177150931650509,0.00198532414574398,0.999822849068349,0.000177150931650509,0.00198532414574398,0.99783822756635,0.00198497314184101,0.000176799291809131
"Phasianus colchicus",4477093.90831378,3052172.15265678,4452696.09499482,3068946.63327725,29608.0478051725,16774.4806204611,-24397.8133189669,-53.7728592921942,1334,1383,0.933936567727922,1,0.849150849150849,0.849150849150849,1,1,0.838161838161838,0.838161838161838,1,0.000999000999000999,0.180819180819181,0.180819180819181,0.000999000999000999,0.000999000999000999,0.145854145854146,0.145854145854146,0.000999000999000999,0.987339820277459,0.012660179722541,0.00540019465388964,0.987339820277459,0.012660179722541,0.00540019465388964,0.98207513501624,0.00533219176730798,0.0125926732164518
"Phoenicurus phoenicurus",4542056.64071806,3297466.76449058,4544096.695362,3293727.78597209,4259.31723542477,-3738.9785184944,2040.05464393087,153.970362757918,1758,1743,0.976138245341605,1,0.914085914085914,0.914085914085914,1,1,0.914085914085914,0.914085914085914,1,0.000999000999000999,0.0929070929070929,0.0929070929070929,0.000999000999000999,0.000999000999000999,0.0789210789210789,0.0789210789210789,0.000999000999000999,0.998357152329723,0.00164284767027684,0.000234199922635448,0.998357152329723,0.00164284767027684,0.000234199922635448,0.998123721194775,0.00023381525779971,0.00164246354742529
"Phylloscopus bonelli",3753794.66774978,2421929.15546664,3747654.69224032,2372066.25807775,50239.5047275779,-49862.8973888969,-6139.97550945124,-178.176392860938,474,464,0.936482435172451,1,0.928071928071928,0.928071928071928,1,1,0.948051948051948,0.948051948051948,1,0.000999000999000999,0.0839160839160839,0.0839160839160839,0.000999000999000999,0.000999000999000999,0.0839160839160839,0.0839160839160839,0.000999000999000999,0.994525336822963,0.00547466317703698,0.00389597813563919,0.994525336822963,0.00547466317703698,0.00389597813563919,0.990671818061039,0.00387473161240312,0.00545345032655766
"Phylloscopus trochilus",4594968.40269571,3540729.71852102,4583516.63381547,3556192.12587368,19241.3370540183,15462.4073526654,-11451.7688802462,-33.0731012844124,1497,1467,0.963496118979502,1,1,1,1,1,1,1,1,0.000999000999000999,0.0909090909090909,0.0909090909090909,0.000999000999000999,0.000999000999000999,0.0859140859140859,0.0859140859140859,0.000999000999000999,1,0,0.0122771082678501,1,0,0.0122771082678501,0.98772289173215,0.0122771082678501,0
"Pluvialis apricaria",4464320.89965661,4365162.54705354,4484158.34904432,4408923.28786656,48047.1313890226,43760.740813015,19837.4493877143,26.5570194946349,548,515,0.955657600461162,1,0.904095904095904,0.904095904095904,1,1,0.919080919080919,0.919080919080919,1,0.000999000999000999,0.0859140859140859,0.0859140859140859,0.000999000999000999,0.000999000999000999,0.0689310689310689,0.0689310689310689,0.000999000999000999,0.999914663296282,8.53367037181709e-05,0.00441443389217271,0.999914663296282,8.53367037181709e-05,0.00441443389217271,0.995500981135744,0.00441405884176997,8.49600224865962e-05
"Poecile lugubris",5423218.7025234,2188609.15091841,5428456.16114766,2180917.30020466,9305.67247668756,-7691.85071374755,5237.45862425677,155.340066423797,103,93,0.915940916901201,1,0.996003996003996,0.996003996003996,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.97575044979479,0.0242495502052104,0.0131279356726309,0.97575044979479,0.0242495502052104,0.0131279356726309,0.963247507163773,0.0128136683243608,0.0239388245118659
"Poecile palustris",4584853.14287424,3073138.5500867,4592257.16530753,3060842.01260451,14353.5494649828,-12296.5374821923,7404.02243329585,151.846116181106,1396,1363,0.973294239562116,1,0.999000999000999,0.999000999000999,1,1,1,1,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.996021473470793,0.00397852652920674,0.000148475805853342,0.996021473470793,0.00397852652920674,0.000148475805853342,0.99587417665762,0.000147885178278792,0.00397793816410168
"Porzana porzana",4837134.10176419,3286986.13476398,4826982.9250662,3473042.31557327,186332.897808446,186056.180809289,-10151.1766979983,2.94851741340479,924,857,0.863114403920836,0.998001998001998,0.88011988011988,0.88011988011988,1,0.999000999000999,0.871128871128871,0.871128871128871,1,0.001998001998002,0.136863136863137,0.136863136863137,0.000999000999000999,0.002997002997003,0.117882117882118,0.117882117882118,0.000999000999000999,0.99866885757084,0.00133114242915968,0.0221718631296826,0.99866885757084,0.00133114242915968,0.0221563764076442,0.97655533031283,0.0221430027484775,0.00130166693869218
"Prunella modularis",4441690.3080084,3349006.01745596,4395630.87188081,3398293.01559923,67458.7269548257,49286.9981432674,-46059.4361275872,-41.617277307477,1694,1576,0.948535558559137,1,0.96003996003996,0.96003996003996,1,1,0.971028971028971,0.971028971028971,1,0.000999000999000999,0.025974025974026,0.025974025974026,0.000999000999000999,0.001998001998002,0.030969030969031,0.030969030969031,0.001998001998002,0.999726246378308,0.000273753621692672,0.00630468546267669,0.999726246378308,0.000273753621692672,0.00630468546267669,0.993425001428598,0.00630297041068639,0.000272028160715324
"Rallus aquaticus",4460803.73573649,2965142.03331019,4497145.98338147,3089432.67177559,129494.871612842,124290.638465402,36342.2476449832,17.8044520519247,1461,1528,0.92202176886812,1,0.619380619380619,0.619380619380619,1,1,0.606393606393606,0.606393606393606,1,0.001998001998002,0.3996003996004,0.3996003996004,0.001998001998002,0.000999000999000999,0.402597402597403,0.402597402597403,0.000999000999000999,0.999529317748721,0.000470682251278791,0.00149182739009014,0.999529317748721,0.000470682251278791,0.00149182739009014,0.998038893334937,0.00149112626044973,0.000469980404613582
"Regulus ignicapilla",4200804.38557764,2653332.25566735,4258748.24560309,2777520.55460808,137040.959236426,124188.298940728,57943.8600254422,23.8006734264837,961,1214,0.866018931836552,0.999000999000999,0.831168831168831,0.831168831168831,1,0.998001998001998,0.838161838161838,0.838161838161838,1,0.001998001998002,0.155844155844156,0.155844155844156,0.000999000999000999,0.002997002997003,0.184815184815185,0.184815184815185,0.001998001998002,0.935528667501405,0.0644713324985954,3.83398355057992e-05,0.936109207977382,0.0638907920226178,3.83398355057992e-05,0.935495111861974,3.58681038824701e-05,0.0644690200341438
"Regulus regulus",4424351.38195662,3379294.98303807,4424500.4052141,3386349.62485033,7056.21563095845,7054.64181226166,149.023257486522,2.45569660602392,1534,1545,0.979622530030624,1,0.731268731268731,0.731268731268731,1,1,0.928071928071928,0.928071928071928,1,0.001998001998002,0.275724275724276,0.275724275724276,0.001998001998002,0.001998001998002,0.0749250749250749,0.0749250749250749,0.001998001998002,0.995912327929132,0.00408767207086776,0.000269003875653762,0.999345643293662,0.000654356706338061,0.000269003875653762,0.995645518464551,0.000267904570612063,0.00408657696483681
"Remiz pendulinus",4801719.22878421,2886230.11169267,4905114.46628972,2972974.73980204,134963.7197348,86744.6281093671,103395.237505512,55.1324842112233,912,930,0.890077271459037,1,0.973026973026973,0.973026973026973,1,1,0.97002997002997,0.97002997002997,1,0.000999000999000999,0.034965034965035,0.034965034965035,0.000999000999000999,0.000999000999000999,0.033966033966034,0.033966033966034,0.000999000999000999,0.986182669875749,0.0138173301242511,0.00831350410520399,0.986182669875749,0.0138173301242511,0.00831350410520399,0.978096390554916,0.00819957556326966,0.0137040338818146
"Saxicola rubetra",4627430.90659044,3346608.02759567,4682015.68804966,3405865.81492527,80566.6415221048,59257.787329603,54584.7814592207,46.3012415675571,1709,1576,0.941015906551122,1,0.848151848151848,0.848151848151848,1,1,0.891108891108891,0.891108891108891,1,0.001998001998002,0.140859140859141,0.140859140859141,0.001998001998002,0.001998001998002,0.115884115884116,0.115884115884116,0.001998001998002,0.999984266590331,1.57334096690116e-05,0.00618737461432641,0.999984266590331,1.57334096690116e-05,0.00618737461432641,0.993797086069159,0.00618727786814904,1.5636062691576e-05
"Serinus serinus",4440046.18623851,2679495.143247,4452436.72632166,2750394.53290019,71973.9462357492,70899.3896531863,12390.5400831513,11.0817288403909,1328,1383,0.940250437273883,1,0.705294705294705,0.705294705294705,1,1,0.721278721278721,0.721278721278721,1,0.000999000999000999,0.295704295704296,0.295704295704296,0.000999000999000999,0.000999000999000999,0.283716283716284,0.283716283716284,0.000999000999000999,0.995511066138847,0.00448893386115321,0.0016250217656948,0.995790655076259,0.00420934492374097,0.0016250217656948,0.993900589110755,0.00161773895124885,0.00448167193799644
"Sitta neumayer",5366103.78850138,1972284.04522092,5352159.89992804,1968106.40017902,14556.2614239308,-4177.6450418944,-13943.8885733411,-97.486921949483,58,63,0.939317453196348,1,1,1,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.985512809759255,0.0144871902407455,0.0039966536580641,0.985512809759255,0.0144871902407455,0.0039966536580641,0.981630893088464,0.00393898144432927,0.0144301254672067
"Somateria mollissima",4186891.11858155,4274305.7182233,4203024.75020766,4233781.93157783,43617.3285923704,-40523.7866454693,16133.6316261189,156.282074459176,290,317,0.942182528646014,1,0.734265734265734,0.734265734265734,1,1,0.733266733266733,0.733266733266733,1,0.001998001998002,0.281718281718282,0.281718281718282,0.001998001998002,0.000999000999000999,0.263736263736264,0.263736263736264,0.000999000999000999,0.99504857454839,0.00495142545160966,0.0107467481304915,0.99504857454839,0.00495142545160966,0.0107467481304915,0.984407420154302,0.0106941054600452,0.00489847438565259
"Spinus spinus",4599602.43691898,3532337.48690265,4551040.22935469,3568765.80699251,60706.7583394702,36428.3200898678,-48562.2075642878,-49.6353279980725,1266,1300,0.940434441452938,1,0.915084915084915,0.915084915084915,1,1,0.921078921078921,0.921078921078921,1,0.000999000999000999,0.100899100899101,0.100899100899101,0.000999000999000999,0.000999000999000999,0.0859140859140859,0.0859140859140859,0.000999000999000999,0.998103277819968,0.00189672218003251,0.00254008348948801,0.998103277819968,0.00189672218003251,0.00254008348948801,0.9955728086664,0.00253527787133898,0.00189191346226139
"Streptopelia decaocto",4557123.68674843,3050948.82709421,4468871.8993661,2959990.79855723,126734.923882523,-90958.0285369745,-88251.7873823289,-133.282125816213,1633,1842,0.889655079698409,1,0.612387612387612,0.612387612387612,1,1,0.659340659340659,0.659340659340659,1,0.001998001998002,0.368631368631369,0.368631368631369,0.000999000999000999,0.001998001998002,0.358641358641359,0.358641358641359,0.000999000999000999,0.997928661610251,0.00207133838974875,0,0.998132930033987,0.00186706996601271,0,0.997928661610251,0,0.00207133838974875
"Strix aluco",4502843.44403163,3009657.70885954,4495848.124557,3020808.79383733,13163.6313657686,11151.084977787,-6995.31947462168,-30.1283023571582,1735,1728,0.976917468286614,1,1,1,1,1,1,1,1,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.000999000999000999,1,0,0.00458675156893845,1,0,0.00458675156893845,0.995413248431061,0.00458675156893845,0
"Sturnus unicolor",3343406.17977784,2015096.30652639,3363638.9120992,2014281.60786109,20249.1281566176,-814.698665298056,20232.732321362,83.5442267860118,218,228,0.946644672741658,1,0.841158841158841,0.841158841158841,1,1,0.819180819180819,0.819180819180819,1,0.002997002997003,0.167832167832168,0.167832167832168,0.002997002997003,0.000999000999000999,0.155844155844156,0.155844155844156,0.000999000999000999,0.973306983323034,0.0266930166769659,0,0.973306983323034,0.0266930166769659,0,0.973306983323034,0,0.0266930166769659
"Sturnus vulgaris",4582813.08157782,3300117.56955194,4564813.60124755,3272888.35428915,32640.6411699799,-27229.2152627911,-17999.4803302754,-143.455720237228,1836,1856,0.970354350132734,1,0.526473526473527,0.526473526473527,1,1,0.509490509490509,0.509490509490509,1,0.000999000999000999,0.484515484515485,0.484515484515485,0.000999000999000999,0.000999000999000999,0.475524475524476,0.475524475524476,0.000999000999000999,0.998632899980096,0.00136710001990448,8.9368080217843e-05,0.998632899980096,0.00136710001990448,8.9368080217843e-05,0.998543776072172,8.92459160172275e-05,0.00136697801181091
"Sylvia atricapilla",4485346.1781796,3081917.68452177,4480727.36761334,3107106.8082778,25609.0875792813,25189.1237560236,-4618.81056626327,-8.57473750097229,1949,1996,0.978169840160508,1,0.608391608391608,0.608391608391608,1,1,0.628371628371628,0.628371628371628,1,0.000999000999000999,0.3996003996004,0.3996003996004,0.000999000999000999,0.000999000999000999,0.358641358641359,0.358641358641359,0.000999000999000999,0.999895628191867,0.000104371808133205,0,0.999895628191867,0.000104371808133205,0,0.999895628191867,0,0.000104371808133205
